,SO,dumb,SB,CS
28372,4,1.0,0,0
28373,4,1.0,0,1
28374,4,1.0,5,0
28375,7,1.0,0,0
28376,5,1.0,0,1
28377,4,1.0,0,0
28378,6,1.0,0,0
28379,9,1.0,2,0
28380,2,1.0,0,0
28381,2,1.0,0,0
28382,3,1.0,1,1
28383,3,1.0,2,0
28384,7,1.0,3,0
28385,3,1.0,1,0
28386,7,1.0,0,1
28387,6,1.0,0,0
28388,3,1.0,2,0
28389,5,1.0,1,1
28390,9,1.0,0,0
28391,0,1.0,0,1
28392,5,1.0,1,0
28393,5,1.0,1,1
28394,1,1.0,0,1
28395,2,1.0,0,0
28396,6,1.0,0,1
28397,5,1.0,0,0
28398,4,1.0,0,0
28399,2,1.0,0,1
28400,9,1.0,0,0
28401,3,1.0,0,0
28402,5,1.0,0,1
28403,3,1.0,1,0
28404,9,1.0,1,0
28405,7,1.0,0,1
28406,10,1.0,0,1
28407,7,1.0,1,0
28408,3,1.0,1,0
28409,9,1.0,4,0
28410,7,1.0,0,1
28411,2,1.0,0,1
28412,9,1.0,0,0
28413,5,1.0,0,0
28414,3,1.0,1,0
28415,4,1.0,1,0
28416,8,1.0,0,0
28417,8,1.0,0,0
28418,4,1.0,0,2
28419,7,1.0,2,0
28420,2,1.0,0,0
28421,9,1.0,2,1
28422,6,1.0,0,0
28423,3,1.0,0,0
28424,5,1.0,2,0
28425,7,1.0,0,0
28426,11,1.0,2,1
28427,9,1.0,2,1
28428,9,1.0,0,1
28429,3,1.0,3,0
28430,2,1.0,2,0
28431,7,1.0,1,0
28432,9,1.0,2,0
28433,8,1.0,0,0
28434,10,1.0,1,0
28435,4,1.0,1,1
28436,2,1.0,0,1
28437,6,1.0,1,0
28438,5,1.0,0,0
28439,7,1.0,2,0
28440,8,1.0,1,0
28441,6,1.0,0,0
28442,6,1.0,3,0
28443,9,1.0,2,0
28444,5,1.0,1,0
28445,11,1.0,4,0
28446,6,1.0,2,0
28447,4,1.0,1,0
28448,10,1.0,2,0
28449,4,1.0,2,1
28450,6,1.0,1,0
28451,4,1.0,0,0
28452,4,1.0,0,1
28453,7,1.0,0,1
28454,6,1.0,0,0
28455,7,1.0,2,2
28456,8,1.0,0,0
28457,7,1.0,0,0
28458,5,1.0,3,0
28459,6,1.0,1,0
28460,5,1.0,1,1
28461,6,1.0,1,1
28462,5,1.0,1,0
28463,7,1.0,0,0
28464,1,1.0,0,2
28465,6,1.0,1,2
28466,5,1.0,2,0
28467,5,1.0,0,0
28468,6,1.0,0,0
28469,6,1.0,2,2
28470,10,1.0,2,1
28471,13,1.0,1,0
28472,7,1.0,2,1
28473,6,1.0,2,0
28474,5,1.0,1,0
28475,4,1.0,1,0
28476,6,1.0,0,0
28477,6,1.0,0,0
28478,4,1.0,1,0
28479,7,1.0,0,0
28480,2,1.0,0,1
28481,3,1.0,1,0
28482,4,1.0,1,0
28483,5,1.0,0,0
28484,4,1.0,0,0
28485,9,1.0,1,1
28486,8,1.0,0,0
28487,7,1.0,2,0
28488,6,1.0,0,2
28489,7,1.0,2,0
28490,4,1.0,0,0
28491,10,1.0,1,0
28492,8,1.0,2,0
28493,8,1.0,1,0
28494,6,1.0,1,1
28495,6,1.0,2,0
28496,9,1.0,0,0
28497,5,1.0,3,2
28498,6,1.0,1,1
28499,8,1.0,1,1
28500,4,1.0,0,0
28501,8,1.0,0,0
28502,5,1.0,2,0
28503,6,1.0,0,2
28504,7,1.0,1,0
28505,3,1.0,0,0
28506,8,1.0,0,1
28507,3,1.0,0,0
28508,6,1.0,1,0
28509,5,1.0,0,0
28510,5,1.0,0,0
28511,10,1.0,1,0
28512,2,1.0,1,1
28513,10,1.0,0,0
28514,5,1.0,1,0
28515,4,1.0,0,1
28516,5,1.0,2,0
28517,6,1.0,1,1
28518,4,1.0,0,1
28519,11,1.0,0,1
28520,1,1.0,0,1
28521,5,1.0,1,1
28522,4,1.0,0,1
28523,2,1.0,0,0
28524,4,1.0,1,0
28525,8,1.0,0,1
28526,10,1.0,0,1
28527,4,1.0,0,0
28528,3,1.0,1,0
28529,6,1.0,0,1
28530,6,1.0,2,0
28531,1,1.0,2,0
28532,5,1.0,4,2
28533,3,1.0,0,1
28534,6,1.0,0,1
28535,7,1.0,1,0
28536,15,1.0,0,0
28537,5,1.0,2,0
28538,5,1.0,1,0
28539,4,1.0,0,0
28540,7,1.0,0,0
28541,6,1.0,0,0
28542,10,1.0,1,1
28543,3,1.0,0,0
28544,8,1.0,0,0
28545,3,1.0,0,0
28546,4,1.0,1,0
28547,7,1.0,0,0
28548,5,1.0,0,1
28549,1,1.0,5,0
28550,5,1.0,0,0
28551,5,1.0,0,0
28552,6,1.0,0,1
28553,5,1.0,0,0
28554,8,1.0,2,0
28555,5,1.0,0,0
28556,7,1.0,0,3
28557,5,1.0,0,1
28558,1,1.0,0,0
28559,0,1.0,0,1
28560,13,1.0,3,1
28561,4,1.0,2,0
28562,3,1.0,0,0
28563,8,1.0,3,1
28564,9,1.0,1,1
28565,3,1.0,3,0
28566,2,1.0,0,0
28567,4,1.0,0,0
28568,9,1.0,1,0
28569,6,1.0,1,2
28570,2,1.0,0,0
28571,9,1.0,0,1
28572,8,1.0,0,2
28573,3,1.0,1,0
28574,5,1.0,1,0
28575,6,1.0,2,0
28576,8,1.0,0,0
28577,0,1.0,1,0
28578,9,1.0,0,1
28579,4,1.0,0,1
28580,4,1.0,1,0
28581,11,1.0,2,0
28582,13,1.0,2,0
28583,2,1.0,0,0
28584,7,1.0,0,0
28585,3,1.0,0,0
28586,8,1.0,0,0
28587,7,1.0,0,0
28588,11,1.0,0,2
28589,3,1.0,0,0
28590,14,1.0,0,0
28591,4,1.0,0,1
28592,3,1.0,0,0
28593,4,1.0,0,1
28594,7,1.0,1,0
28595,3,1.0,0,0
28596,9,1.0,1,0
28597,0,1.0,1,2
28598,4,1.0,1,0
28599,1,1.0,0,0
28600,7,1.0,1,1
28601,8,1.0,1,0
28602,6,1.0,0,1
28603,4,1.0,2,0
28604,3,1.0,0,0
28605,5,1.0,0,1
28606,6,1.0,1,1
28607,3,1.0,1,0
28608,6,1.0,1,1
28609,4,1.0,0,1
28610,3,1.0,0,0
28611,8,1.0,0,1
28612,6,1.0,1,0
28613,5,1.0,0,3
28614,3,1.0,0,0
28615,9,1.0,0,1
28616,5,1.0,2,0
28617,5,1.0,1,0
28618,3,1.0,0,0
28619,3,1.0,3,0
28620,8,1.0,1,0
28621,5,1.0,1,0
28622,5,1.0,1,1
28623,11,1.0,2,0
28624,5,1.0,1,0
28625,5,1.0,2,0
28626,2,1.0,3,2
28627,6,1.0,1,0
28628,4,1.0,0,0
28629,3,1.0,0,0
28630,6,1.0,0,1
28631,4,1.0,2,0
28632,8,1.0,0,0
28633,5,1.0,2,0
28634,6,1.0,0,0
28635,4,1.0,0,0
28636,6,1.0,2,0
28637,6,1.0,0,0
28638,3,1.0,1,0
28639,5,1.0,0,0
28640,6,1.0,0,0
28641,7,1.0,1,1
28642,8,1.0,0,0
28643,7,1.0,0,0
28644,6,1.0,0,1
28645,9,1.0,0,2
28646,4,1.0,0,0
28647,5,1.0,0,0
28648,5,1.0,0,0
28649,6,1.0,2,1
28650,9,1.0,1,0
28651,2,1.0,1,0
28652,2,1.0,0,0
28653,4,1.0,0,0
28654,1,1.0,2,0
28655,3,1.0,1,1
28656,8,1.0,2,1
28657,3,1.0,0,0
28658,8,1.0,0,1
28659,7,1.0,1,1
28660,4,1.0,1,0
28661,6,1.0,0,0
28662,2,1.0,1,2
28663,2,1.0,0,0
28664,9,1.0,1,0
28665,3,1.0,0,0
28666,5,1.0,0,1
28667,7,1.0,0,0
28668,11,1.0,2,0
28669,6,1.0,0,0
28670,5,1.0,0,0
28671,5,1.0,3,0
28672,8,1.0,0,0
28673,7,1.0,1,1
28674,2,1.0,0,0
28675,5,1.0,0,0
28676,5,1.0,2,1
28677,7,1.0,3,0
28678,10,1.0,0,0
28679,3,1.0,1,0
28680,9,1.0,1,0
28681,4,1.0,3,0
28682,6,1.0,0,2
28683,3,1.0,1,1
28684,8,1.0,0,1
28685,4,1.0,1,0
28686,9,1.0,3,0
28687,9,1.0,0,2
28688,6,1.0,0,0
28689,8,1.0,0,1
28690,3,1.0,0,0
28691,5,1.0,2,0
28692,3,1.0,0,0
28693,7,1.0,1,1
28694,1,1.0,1,0
28695,9,1.0,0,0
28696,13,1.0,0,1
28697,2,1.0,0,0
28698,3,1.0,1,1
28699,2,1.0,4,1
28700,9,1.0,0,1
28701,10,1.0,2,1
28702,2,1.0,1,0
28703,1,1.0,0,0
28704,5,1.0,0,1
28705,10,1.0,1,0
28706,7,1.0,0,0
28707,11,1.0,2,0
28708,6,1.0,2,0
28709,3,1.0,0,0
28710,3,1.0,0,0
28711,9,1.0,2,0
28712,3,1.0,2,0
28713,4,1.0,1,0
28714,6,1.0,0,1
28715,4,1.0,2,0
28716,4,1.0,1,1
28717,7,1.0,3,2
28718,3,1.0,0,0
28719,6,1.0,0,0
28720,6,1.0,0,0
28721,5,1.0,0,0
28722,6,1.0,0,1
28723,4,1.0,0,0
28724,7,1.0,1,0
28725,7,1.0,0,0
28726,3,1.0,1,0
28727,1,1.0,1,1
28728,1,1.0,0,1
28729,10,1.0,0,0
28730,6,1.0,0,2
28731,4,1.0,0,0
28732,5,1.0,1,1
28733,5,1.0,2,0
28734,5,1.0,0,0
28735,4,1.0,0,0
28736,7,1.0,0,0
28737,5,1.0,0,1
28738,3,1.0,0,0
28739,4,1.0,0,0
28740,7,1.0,0,0
28741,4,1.0,0,0
28742,4,1.0,0,0
28743,5,1.0,0,0
28744,5,1.0,1,1
28745,5,1.0,0,1
28746,2,1.0,3,0
28747,1,1.0,0,0
28748,11,1.0,1,0
28749,5,1.0,2,1
28750,8,1.0,0,0
28751,5,1.0,0,0
28752,6,1.0,0,0
28753,5,1.0,1,0
28754,7,1.0,1,0
28755,10,1.0,1,0
28756,6,1.0,0,0
28757,3,1.0,0,0
28758,9,1.0,1,2
28759,6,1.0,0,0
28760,8,1.0,1,0
28761,1,1.0,0,0
28762,5,1.0,0,1
28763,4,1.0,3,0
28764,7,1.0,2,0
28765,4,1.0,0,0
28766,5,1.0,0,0
28767,4,1.0,1,0
28768,6,1.0,0,0
28769,4,1.0,0,0
28770,4,1.0,0,1
28771,2,1.0,0,1
28772,3,1.0,1,0
28773,6,1.0,0,0
28774,6,1.0,4,1
28775,8,1.0,0,0
28776,6,1.0,0,0
28777,7,1.0,0,0
28778,3,1.0,0,0
28779,3,1.0,0,0
28780,3,1.0,0,1
28781,3,1.0,3,2
28782,3,1.0,1,0
28783,14,1.0,1,0
28784,8,1.0,3,0
28785,9,1.0,3,0
28786,3,1.0,0,0
28787,5,1.0,0,0
28788,5,1.0,3,0
28789,7,1.0,1,0
28790,9,1.0,0,0
28791,11,1.0,0,1
28792,5,1.0,0,1
28793,6,1.0,0,0
28794,1,1.0,0,0
28795,2,1.0,3,2
28796,4,1.0,1,0
28797,4,1.0,0,0
28798,4,1.0,1,0
28799,8,1.0,0,0
28800,8,1.0,2,0
28801,6,1.0,1,0
28802,5,1.0,0,0
28803,8,1.0,0,0
28804,7,1.0,1,0
28805,3,1.0,0,2
28806,6,1.0,1,0
28807,8,1.0,0,0
28808,9,1.0,0,0
28809,10,1.0,1,1
28810,5,1.0,1,0
28811,2,1.0,1,0
28812,6,1.0,0,1
28813,4,1.0,4,0
28814,1,1.0,2,0
28815,2,1.0,1,0
28816,5,1.0,0,0
28817,2,1.0,1,0
28818,8,1.0,0,0
28819,7,1.0,0,0
28820,4,1.0,2,0
28821,6,1.0,2,0
28822,4,1.0,0,1
28823,9,1.0,1,0
28824,6,1.0,1,0
28825,8,1.0,0,0
28826,10,1.0,0,0
28827,10,1.0,2,0
28828,6,1.0,0,0
28829,3,1.0,1,0
28830,6,1.0,3,1
28831,2,1.0,0,0
28832,8,1.0,1,0
28833,7,1.0,0,0
28834,5,1.0,0,0
28835,8,1.0,0,0
28836,8,1.0,0,3
28837,4,1.0,0,1
28838,11,1.0,0,0
28839,5,1.0,0,2
28840,6,1.0,1,0
28841,4,1.0,1,0
28842,5,1.0,2,0
28843,6,1.0,0,1
28844,5,1.0,1,0
28845,5,1.0,0,0
28846,3,1.0,1,0
28847,5,1.0,0,0
28848,3,1.0,0,0
28849,4,1.0,1,2
28850,7,1.0,0,0
28851,4,1.0,0,0
28852,7,1.0,0,1
28853,2,1.0,0,0
28854,6,1.0,1,0
28855,3,1.0,0,1
28856,5,1.0,0,0
28857,9,1.0,0,0
28858,11,1.0,0,0
28859,4,1.0,0,1
28860,2,1.0,1,1
28861,7,1.0,0,0
28862,8,1.0,0,0
28863,4,1.0,1,0
28864,2,1.0,0,0
28865,6,1.0,0,0
28866,6,1.0,0,1
28867,4,1.0,2,2
28868,7,1.0,0,0
28869,6,1.0,1,1
28870,3,1.0,0,2
28871,7,1.0,1,0
28872,4,1.0,3,0
28873,4,1.0,1,2
28874,6,1.0,1,0
28875,4,1.0,1,0
28876,6,1.0,0,0
28877,3,1.0,0,1
28878,7,1.0,0,0
28879,4,1.0,0,0
28880,8,1.0,0,1
28881,7,1.0,0,0
28882,11,1.0,4,0
28883,3,1.0,0,0
28884,5,1.0,1,0
28885,2,1.0,2,0
28886,7,1.0,1,0
28887,5,1.0,1,0
28888,1,1.0,0,2
28889,4,1.0,1,0
28890,5,1.0,0,0
28891,3,1.0,0,0
28892,7,1.0,0,0
28893,6,1.0,1,0
28894,8,1.0,1,0
28895,5,1.0,0,1
28896,7,1.0,0,0
28897,8,1.0,2,0
28898,3,1.0,0,0
28899,4,1.0,0,0
28900,5,1.0,0,0
28901,5,1.0,0,0
28902,11,1.0,2,1
28903,6,1.0,0,0
28904,8,1.0,0,0
28905,1,1.0,0,1
28906,6,1.0,0,0
28907,3,1.0,0,0
28908,5,1.0,0,0
28909,3,1.0,0,0
28910,6,1.0,0,0
28911,3,1.0,0,0
28912,15,1.0,5,0
28913,4,1.0,0,1
28914,3,1.0,1,0
28915,3,1.0,0,1
28916,8,1.0,0,0
28917,2,1.0,0,0
28918,9,1.0,0,0
28919,8,1.0,2,0
28920,6,1.0,1,0
28921,8,1.0,2,1
28922,7,1.0,0,1
28923,5,1.0,0,0
28924,6,1.0,0,0
28925,7,1.0,2,0
28926,5,1.0,2,0
28927,4,1.0,0,0
28928,1,1.0,1,0
28929,7,1.0,1,1
28930,5,1.0,0,1
28931,5,1.0,0,1
28932,4,1.0,0,0
28933,3,1.0,0,0
28934,8,1.0,0,1
28935,2,1.0,1,0
28936,1,1.0,2,1
28937,4,1.0,2,0
28938,7,1.0,2,1
28939,3,1.0,0,0
28940,8,1.0,0,0
28941,8,1.0,0,1
28942,10,1.0,0,0
28943,9,1.0,2,0
28944,11,1.0,3,1
28945,7,1.0,0,0
28946,2,1.0,0,0
28947,2,1.0,0,0
28948,6,1.0,1,0
28949,5,1.0,2,2
28950,12,1.0,1,0
28951,5,1.0,0,0
28952,5,1.0,0,0
28953,4,1.0,1,1
28954,6,1.0,1,0
28955,5,1.0,1,0
28956,5,1.0,0,0
28957,4,1.0,2,0
28958,5,1.0,2,1
28959,5,1.0,0,0
28960,9,1.0,0,0
28961,6,1.0,2,0
28962,13,1.0,0,0
28963,5,1.0,0,1
28964,3,1.0,2,0
28965,3,1.0,0,1
28966,2,1.0,0,0
28967,6,1.0,0,0
28968,4,1.0,1,0
28969,7,1.0,2,2
28970,7,1.0,1,1
28971,3,1.0,0,0
28972,8,1.0,1,0
28973,1,1.0,0,0
28974,4,1.0,1,0
28975,5,1.0,1,0
28976,5,1.0,1,0
28977,6,1.0,2,0
28978,2,1.0,0,0
28979,3,1.0,0,0
28980,5,1.0,1,1
28981,12,1.0,0,1
28982,8,1.0,1,1
28983,7,1.0,1,0
28984,5,1.0,0,0
28985,3,1.0,1,1
28986,6,1.0,0,0
28987,4,1.0,1,0
28988,11,1.0,0,0
28989,3,1.0,0,1
28990,8,1.0,0,0
28991,5,1.0,2,0
28992,11,1.0,2,0
28993,4,1.0,2,0
28994,1,1.0,1,0
28995,8,1.0,0,2
28996,8,1.0,0,0
28997,14,1.0,2,2
28998,10,1.0,4,0
28999,4,1.0,0,1
29000,10,1.0,0,2
29001,5,1.0,0,1
29002,3,1.0,0,2
29003,6,1.0,1,1
29004,4,1.0,2,0
29005,4,1.0,1,0
29006,6,1.0,1,0
29007,4,1.0,0,0
29008,8,1.0,0,0
29009,10,1.0,2,1
29010,7,1.0,0,0
29011,5,1.0,1,1
29012,9,1.0,2,0
29013,9,1.0,1,0
29014,8,1.0,0,1
29015,7,1.0,0,0
29016,3,1.0,1,1
29017,5,1.0,0,0
29018,8,1.0,0,0
29019,13,1.0,0,0
29020,5,1.0,1,0
29021,3,1.0,2,1
29022,9,1.0,0,0
29023,4,1.0,1,0
29024,6,1.0,0,0
29025,8,1.0,0,0
29026,8,1.0,0,0
29027,5,1.0,0,0
29028,7,1.0,0,0
29029,5,1.0,2,0
29030,2,1.0,0,0
29031,6,1.0,1,0
29032,12,1.0,0,0
29033,5,1.0,1,0
29034,6,1.0,0,0
29035,4,1.0,0,0
29036,4,1.0,1,0
29037,4,1.0,0,0
29038,7,1.0,0,1
29039,4,1.0,0,1
29040,8,1.0,0,0
29041,1,1.0,3,0
29042,6,1.0,0,0
29043,8,1.0,2,0
29044,3,1.0,0,0
29045,7,1.0,1,0
29046,6,1.0,0,0
29047,3,1.0,2,0
29048,6,1.0,1,1
29049,3,1.0,0,0
29050,7,1.0,0,0
29051,2,1.0,0,0
29052,4,1.0,0,0
29053,9,1.0,0,0
29054,6,1.0,0,0
29055,2,1.0,0,0
29056,2,1.0,3,0
29057,4,1.0,0,1
29058,7,1.0,3,0
29059,7,1.0,1,0
29060,7,1.0,0,0
29061,8,1.0,0,0
29062,2,1.0,1,0
29063,4,1.0,1,0
29064,9,1.0,1,1
29065,7,1.0,0,0
29066,5,1.0,1,0
29067,2,1.0,1,0
29068,10,1.0,1,1
29069,6,1.0,1,0
29070,6,1.0,0,1
29071,4,1.0,1,1
29072,8,1.0,3,0
29073,4,1.0,1,1
29074,10,1.0,0,0
29075,1,1.0,0,0
29076,7,1.0,1,0
29077,4,1.0,2,1
29078,7,1.0,2,0
29079,9,1.0,1,1
29080,7,1.0,1,1
29081,6,1.0,1,0
29082,8,1.0,3,0
29083,2,1.0,1,0
29084,5,1.0,0,0
29085,2,1.0,2,0
29086,9,1.0,2,0
29087,8,1.0,1,0
29088,3,1.0,0,0
29089,4,1.0,0,1
29090,6,1.0,0,1
29091,4,1.0,1,0
29092,8,1.0,0,0
29093,6,1.0,0,0
29094,5,1.0,2,1
29095,9,1.0,1,0
29096,9,1.0,1,0
29097,2,1.0,0,1
29098,8,1.0,2,1
29099,7,1.0,1,0
29100,10,1.0,1,0
29101,6,1.0,0,0
29102,8,1.0,2,0
29103,7,1.0,1,0
29104,7,1.0,0,1
29105,2,1.0,0,0
29106,7,1.0,0,0
29107,6,1.0,0,0
29108,5,1.0,1,0
29109,8,1.0,0,0
29110,10,1.0,0,1
29111,3,1.0,2,0
29112,7,1.0,0,0
29113,2,1.0,0,1
29114,3,1.0,4,0
29115,2,1.0,1,1
29116,7,1.0,0,0
29117,12,1.0,2,0
29118,10,1.0,0,1
29119,3,1.0,0,0
29120,5,1.0,0,0
29121,8,1.0,3,1
29122,6,1.0,0,0
29123,4,1.0,0,0
29124,12,1.0,1,1
29125,7,1.0,1,1
29126,10,1.0,0,0
29127,6,1.0,1,1
29128,4,1.0,1,0
29129,6,1.0,0,0
29130,3,1.0,0,1
29131,3,1.0,0,0
29132,7,1.0,0,0
29133,3,1.0,0,0
29134,2,1.0,1,0
29135,3,1.0,1,1
29136,5,1.0,1,2
29137,7,1.0,1,0
29138,5,1.0,1,1
29139,8,1.0,3,0
29140,7,1.0,1,0
29141,3,1.0,0,0
29142,6,1.0,2,1
29143,6,1.0,1,0
29144,5,1.0,0,0
29145,6,1.0,2,0
29146,5,1.0,2,0
29147,5,1.0,2,0
29148,5,1.0,0,0
29149,3,1.0,2,1
29150,7,1.0,0,2
29151,5,1.0,3,0
29152,3,1.0,0,2
29153,8,1.0,2,1
29154,6,1.0,2,0
29155,10,1.0,1,0
29156,6,1.0,4,0
29157,5,1.0,1,0
29158,1,1.0,1,0
29159,8,1.0,1,0
29160,3,1.0,0,0
29161,6,1.0,0,1
29162,4,1.0,2,0
29163,6,1.0,1,0
29164,7,1.0,0,0
29165,5,1.0,1,0
29166,7,1.0,0,0
29167,5,1.0,0,0
29168,6,1.0,1,1
29169,6,1.0,0,0
29170,9,1.0,0,1
29171,7,1.0,1,1
29172,1,1.0,0,0
29173,4,1.0,1,0
29174,8,1.0,0,0
29175,10,1.0,1,1
29176,8,1.0,1,0
29177,9,1.0,0,0
29178,6,1.0,2,0
29179,9,1.0,3,0
29180,4,1.0,0,0
29181,6,1.0,0,0
29182,6,1.0,0,0
29183,9,1.0,2,0
29184,7,1.0,1,1
29185,5,1.0,1,0
29186,6,1.0,3,0
29187,7,1.0,0,0
29188,10,1.0,2,1
29189,6,1.0,1,0
29190,11,1.0,1,0
29191,8,1.0,0,2
29192,6,1.0,0,0
29193,4,1.0,2,1
29194,7,1.0,3,1
29195,5,1.0,4,0
29196,4,1.0,1,0
29197,9,1.0,3,0
29198,3,1.0,1,0
29199,6,1.0,0,0
29200,9,1.0,3,0
29201,6,1.0,0,1
29202,7,1.0,4,0
29203,7,1.0,1,0
29204,2,1.0,0,0
29205,3,1.0,0,0
29206,7,1.0,2,0
29207,6,1.0,0,0
29208,7,1.0,2,0
29209,2,1.0,1,1
29210,6,1.0,1,0
29211,4,1.0,0,0
29212,7,1.0,1,1
29213,5,1.0,0,0
29214,5,1.0,0,0
29215,7,1.0,0,0
29216,3,1.0,1,0
29217,7,1.0,2,0
29218,11,1.0,1,0
29219,11,1.0,1,1
29220,2,1.0,0,0
29221,4,1.0,2,0
29222,7,1.0,0,1
29223,10,1.0,0,1
29224,6,1.0,0,0
29225,9,1.0,0,0
29226,5,1.0,1,0
29227,5,1.0,1,0
29228,3,1.0,0,0
29229,6,1.0,3,0
29230,5,1.0,1,2
29231,11,1.0,1,1
29232,9,1.0,0,0
29233,3,1.0,0,0
29234,1,1.0,0,1
29235,7,1.0,0,0
29236,9,1.0,0,0
29237,4,1.0,1,1
29238,7,1.0,0,0
29239,5,1.0,2,0
29240,11,1.0,0,0
29241,4,1.0,0,2
29242,9,1.0,0,0
29243,8,1.0,0,1
29244,6,1.0,3,0
29245,7,1.0,0,0
29246,9,1.0,1,2
29247,4,1.0,0,0
29248,5,1.0,0,1
29249,5,1.0,1,0
29250,6,1.0,2,1
29251,5,1.0,0,1
29252,8,1.0,1,1
29253,8,1.0,1,0
29254,8,1.0,1,2
29255,4,1.0,1,0
29256,9,1.0,3,1
29257,5,1.0,1,1
29258,4,1.0,0,2
29259,6,1.0,0,0
29260,8,1.0,0,0
29261,9,1.0,0,0
29262,5,1.0,1,1
29263,7,1.0,0,0
29264,7,1.0,1,0
29265,5,1.0,2,0
29266,4,1.0,1,2
29267,5,1.0,1,0
29268,1,1.0,0,1
29269,4,1.0,2,0
29270,3,1.0,2,1
29271,7,1.0,0,0
29272,9,1.0,0,2
29273,7,1.0,1,0
29274,4,1.0,0,0
29275,11,1.0,0,2
29276,6,1.0,0,0
29277,4,1.0,0,0
29278,9,1.0,1,0
29279,5,1.0,0,0
29280,12,1.0,2,1
29281,7,1.0,0,1
29282,2,1.0,0,1
29283,6,1.0,1,0
29284,11,1.0,0,0
29285,4,1.0,0,0
29286,8,1.0,1,2
29287,5,1.0,0,0
29288,8,1.0,2,0
29289,9,1.0,5,0
29290,11,1.0,0,2
29291,5,1.0,1,0
29292,9,1.0,0,1
29293,4,1.0,1,0
29294,3,1.0,2,0
29295,3,1.0,1,0
29296,7,1.0,1,0
29297,8,1.0,1,0
29298,5,1.0,1,1
29299,7,1.0,0,1
29300,3,1.0,0,1
29301,10,1.0,1,0
29302,2,1.0,0,0
29303,3,1.0,0,0
29304,4,1.0,0,0
29305,3,1.0,0,0
29306,15,1.0,0,0
29307,4,1.0,0,1
29308,5,1.0,3,1
29309,5,1.0,1,0
29310,1,1.0,0,1
29311,3,1.0,6,0
29312,2,1.0,0,0
29313,5,1.0,1,0
29314,9,1.0,0,0
29315,8,1.0,1,0
29316,3,1.0,0,0
29317,5,1.0,3,0
29318,6,1.0,1,1
29319,4,1.0,0,0
29320,3,1.0,1,0
29321,8,1.0,1,0
29322,5,1.0,0,1
29323,8,1.0,0,1
29324,7,1.0,0,1
29325,4,1.0,0,1
29326,3,1.0,0,0
29327,4,1.0,0,0
29328,5,1.0,1,0
29329,2,1.0,0,0
29330,4,1.0,0,0
29331,6,1.0,0,0
29332,7,1.0,2,1
29333,4,1.0,0,0
29334,12,1.0,0,0
29335,9,1.0,1,0
29336,8,1.0,0,0
29337,9,1.0,1,0
29338,6,1.0,0,0
29339,3,1.0,0,0
29340,6,1.0,0,1
29341,2,1.0,0,1
29342,7,1.0,0,0
29343,6,1.0,1,1
29344,5,1.0,1,1
29345,5,1.0,3,0
29346,4,1.0,0,1
29347,2,1.0,0,1
29348,6,1.0,0,0
29349,9,1.0,0,0
29350,6,1.0,1,0
29351,1,1.0,1,0
29352,4,1.0,2,0
29353,8,1.0,0,1
29354,4,1.0,2,0
29355,2,1.0,0,2
29356,9,1.0,0,0
29357,9,1.0,1,1
29358,4,1.0,1,0
29359,5,1.0,0,2
29360,6,1.0,1,2
29361,8,1.0,1,2
29362,3,1.0,0,2
29363,3,1.0,0,0
29364,7,1.0,0,2
29365,6,1.0,0,0
29366,3,1.0,1,0
29367,2,1.0,0,0
29368,8,1.0,0,0
29369,12,1.0,0,0
29370,5,1.0,2,2
29371,3,1.0,1,0
29372,2,1.0,0,1
29373,3,1.0,0,0
29374,8,1.0,0,1
29375,3,1.0,1,0
29376,8,1.0,1,0
29377,4,1.0,1,0
29378,5,1.0,0,0
29379,4,1.0,1,0
29380,6,1.0,2,0
29381,7,1.0,0,0
29382,7,1.0,1,0
29383,8,1.0,2,0
29384,3,1.0,1,0
29385,5,1.0,3,0
29386,8,1.0,0,1
29387,1,1.0,1,0
29388,5,1.0,0,1
29389,6,1.0,2,1
29390,6,1.0,4,1
29391,6,1.0,1,0
29392,6,1.0,0,0
29393,7,1.0,0,0
29394,6,1.0,0,0
29395,7,1.0,1,0
29396,8,1.0,1,0
29397,8,1.0,2,0
29398,9,1.0,0,0
29399,7,1.0,0,0
29400,6,1.0,0,1
29401,6,1.0,0,2
29402,7,1.0,0,0
29403,7,1.0,2,0
29404,12,1.0,0,0
29405,3,1.0,1,0
29406,2,1.0,0,0
29407,3,1.0,0,0
29408,7,1.0,0,0
29409,5,1.0,0,0
29410,4,1.0,4,0
29411,11,1.0,0,0
29412,7,1.0,1,0
29413,5,1.0,2,0
29414,2,1.0,1,1
29415,4,1.0,1,0
29416,11,1.0,1,0
29417,9,1.0,6,0
29418,9,1.0,1,0
29419,9,1.0,0,0
29420,4,1.0,1,0
29421,7,1.0,0,1
29422,7,1.0,0,0
29423,4,1.0,2,0
29424,4,1.0,0,0
29425,10,1.0,0,0
29426,4,1.0,1,2
29427,10,1.0,2,1
29428,7,1.0,0,1
29429,4,1.0,1,0
29430,11,1.0,3,1
29431,6,1.0,1,0
29432,6,1.0,0,0
29433,6,1.0,0,0
29434,4,1.0,0,0
29435,3,1.0,1,0
29436,8,1.0,1,1
29437,3,1.0,2,0
29438,4,1.0,1,0
29439,7,1.0,1,0
29440,3,1.0,0,0
29441,7,1.0,0,0
29442,7,1.0,0,1
29443,5,1.0,2,0
29444,8,1.0,0,0
29445,5,1.0,0,0
29446,8,1.0,0,0
